,id,llama3_centristisch,llama3_centristisch_voor,llama3_centristisch_tegen,llama3_rechts,llama3_rechts_voor,llama3_rechts_tegen
1396,2023D25136, tegen,0.1301946640014648,0.8698053658008575, tegen,0.1403569430112838,0.8596430718898773
1397,2023D25092, voor,0.6047645956277847,0.3952354192733764, Tegen,0.1480007469654083,0.8519991636276245
1398,2023D25081, tegen,0.0,0.9999999701976776, Tegen,0.0,1.0000000596046448
1399,2023D25142, voor,0.606838583946228,0.3931614458560943, tegen,0.1989189237356186,0.8010810613632202
1400,2023D25099, tegen,0.1843593567609787,0.8156405687332153, Tegen,0.1877765506505966,0.8122234046459198
1401,2023D25113, voor,0.5775627493858337,0.4224372804164886, tegen,0.2465125322341919,0.7534874677658081
1402,2023D25102, tegen,0.0,1.0, tegen,0.0,0.9999999701976776
1403,2023D25096, voor,0.4692920446395874,0.530707910656929, Tegen,0.0,0.9999999701976776
1404,2023D25080, tegen,0.0,1.0, Tegen,0.085355021059513,0.91464501619339
1405,2023D25071, voor,1.0,0.0, tegen,0.3283493518829345,0.6716506481170654
1406,2023D25148, Tegen,0.2412626147270202,0.7587373852729797, voor,0.6822324991226196,0.317767471075058
1407,2023D25127, tegen,0.4130237698554992,0.5869761854410172, tegen,0.2038094252347946,0.7961905896663666
1408,2023D25103, voor,0.7318199872970581,0.2681800201535225, tegen,0.2357599884271621,0.764240026473999
1409,2023D25074, voor,0.5362516641616821,0.4637483209371567, tegen,0.2174797803163528,0.782520204782486
1410,2023D25073, tegen,0.0,1.0, Tegen,0.1055712848901748,0.8944287002086639
1411,2023D25077, tegen,0.0,0.9999999701976776, tegen,0.0,0.9999999701976776
1412,2023D25083, tegen,0.0,1.0, tegen,0.0,0.9999999701976776
1413,2023D25082, tegen,0.0,1.0000000298023224, tegen,0.1105547472834587,0.8894453048706055
1414,2023D25079, voor,0.6503895074129105,0.3496104478836059, Tegen,0.2396755367517471,0.7603245079517365
1415,2023D25123, voor,0.7562301456928253,0.243769884109497, Tegen,0.4215417057275772,0.5784582793712616
1416,2023D25101, voor,0.852455623447895,0.1475443094968795, tegen,0.2007681280374527,0.7992317974567413
1417,2023D24497, Tegen,0.2122194319963455,0.7877806127071381, Tegen,0.0599267072975635,0.9400733411312104
1418,2023D24748, voor,0.6310189217329025,0.3689810931682586, Tegen,0.2835161089897156,0.7164839506149292
1419,2023D24618, tegen,0.0,0.9999999850988388, tegen,0.0,1.0000000298023224
1420,2023D24625, tegen,0.1250276565551757,0.8749723732471466, tegen,0.0,1.0
1421,2023D24628, voor,0.5902107059955597,0.4097892940044403, tegen,0.0868128687143325,0.9131871163845062
1422,2023D24633, voor,0.6972317323088646,0.3027682900428772, tegen,0.3372250944375992,0.6627748906612396
1423,2023D24496, tegen,0.269830971956253,0.7301690429449081, tegen,0.1166821122169494,0.8833178579807281
1424,2023D24498, voor,0.4349620342254638,0.5650380253791809, Tegen,0.1431565433740615,0.8568434417247772
1425,2023D24494, tegen,0.3312334418296814,0.6687665730714798, tegen,0.1899867355823516,0.8100132346153259
1426,2023D24769, tegen,0.1806517392396927,0.8193481862545013, Tegen,0.0873764082789421,0.9126236140727996
1427,2023D24493, tegen,0.1355319619178772,0.8644680678844452, Tegen,0.0655359327793121,0.9344640970230104
1428,2023D24489, tegen,0.2061998099088668,0.7938001453876495, tegen,0.1242865175008773,0.8757135272026062
1429,2023D24765, tegen,0.0,1.0000000596046448, tegen,0.0,0.9999999701976776
1430,2023D24763, tegen,0.2313877493143081,0.768612265586853, Tegen,0.0,1.0
1431,2023D24760, tegen,0.2290314882993698,0.770968496799469, Tegen,0.1245192885398864,0.8754807114601135
1432,2023D24764, tegen,0.1284923553466797,0.8715076744556427, Tegen,0.0792852416634559,0.92071470618248
1433,2023D24757, voor,0.9358391314744948,0.0641608983278274, Tegen,0.4372693002223968,0.5627306997776031
1434,2023D24755, tegen,0.303326666355133,0.6966732740402222, Tegen,0.0968845710158348,0.9031154811382294
1435,2023D24752, tegen,0.0,0.9999999403953552, Tegen,0.0,1.0000000298023224
1436,2023D24750, tegen,0.0,1.0000000298023224, tegen,0.0,0.9999999403953552
1437,2023D24751, tegen,0.0,0.9999999403953552, tegen,0.0,0.9999999403953552
1438,2023D24747, tegen,0.0,1.0, tegen,0.0,0.9999999701976776
1439,2023D24749, tegen,0.0,1.0, Tegen,0.0693318098783493,0.930668205022812
1440,2023D24743, tegen,0.0,1.0, tegen,0.0,0.9999999403953552
1441,2023D24746, voor,0.6812723278999329,0.3187277019023895, Tegen,0.0517671480774879,0.9482328295707704
1442,2023D24072, tegen,0.159948468208313,0.840051531791687, Tegen,0.0706102401018142,0.9293897747993468
1443,2023D23698, voor,0.8794999569654465,0.1205001175403595, tegen,0.4055074900388717,0.5944924354553223
1444,2023D23694, voor,0.4311298727989197,0.5688700675964355, tegen,0.150180846452713,0.8498191237449646
1445,2023D23511, voor,1.0,0.0, voor,0.731761634349823,0.26823840290308
1446,2023D23685, voor,0.5451343655586243,0.4548656567931175, tegen,0.224150002002716,0.7758499681949615
1447,2023D23509, voor,0.9300837814807892,0.0699162110686302, tegen,0.2466098368167877,0.7533901333808899
1448,2023D23679, voor,0.8684378266334534,0.1315621882677078, Tegen,0.1983474940061569,0.801652580499649
1449,2023D23677, tegen,0.2979668080806732,0.702033132314682, Tegen,0.0,1.0000000298023224
1450,2023D23678, tegen,0.0,0.9999999701976776, tegen,0.0,0.9999999701976776
1451,2023D23683, Tegen,0.1454682499170303,0.8545317649841309, Tegen,0.0,1.0
1452,2023D23684, voor,1.0,0.0, voor,0.5544881671667099,0.4455118030309677
1453,2023D23515, Tegen,0.291882187128067,0.7081178724765778, Tegen,0.1327352970838546,0.8672646880149841
1454,2023D23517, voor,0.643825113773346,0.3561749011278152, Tegen,0.3525496125221252,0.6474504470825195
1455,2023D23513, voor,0.9433746486902236,0.0566254295408725, tegen,0.3900436013936996,0.6099564135074615
1456,2023D23564, tegen,0.0,1.0, tegen,0.0,0.9999999701976776
1457,2023D23674, voor,0.9100174903869628,0.0899825617671012, voor,0.5277095288038254,0.4722905457019806
1458,2023D23514, tegen,0.339584469795227,0.6604155898094177, Tegen,0.1069695726037025,0.8930304050445557
1459,2023D23506, tegen,0.2229649424552917,0.7770350426435471, tegen,0.1490900516510009,0.8509099781513214
1460,2023D23507, tegen,0.0,1.0000000447034836, tegen,0.0,1.0
1461,2023D23504, tegen,0.2385335713624954,0.761466383934021, Tegen,0.1024599522352218,0.8975400626659393
1462,2023D23512, tegen,0.0,1.000000074505806, tegen,0.0,1.0
1463,2023D23372, tegen,0.0907808542251586,0.9092191755771636, Tegen,0.0,1.0
1464,2023D23385, tegen,0.2568322718143463,0.7431677132844925, tegen,0.1048958078026771,0.895104169845581
1465,2023D23334, tegen,0.1829527467489242,0.8170473277568817, tegen,0.1902625858783722,0.8097374439239502
1466,2023D23374, tegen,0.0,1.0, Tegen,0.0,1.0000000298023224
1467,2023D23332, tegen,0.0830139517784118,0.9169860780239104, Tegen,0.0,1.0
1468,2023D23373, tegen,0.0,1.0, tegen,0.0,1.0000000298023224
1469,2023D23355, voor,0.8887554258108139,0.1112445965409278, Tegen,0.3831330388784408,0.616866946220398
1470,2023D23352, voor,0.5878990292549133,0.4121009409427643, tegen,0.157273381948471,0.8427266776561737
1471,2023D23342, voor,0.6812430173158646,0.3187569677829742, Tegen,0.320345476269722,0.6796544790267944
1472,2023D23351, voor,0.9258494526147842,0.0741505399346351, voor,0.461606778204441,0.5383932590484619
1473,2023D23331, voor,0.7010712623596191,0.2989287823438644, tegen,0.3695293962955475,0.6304706335067749
1474,2023D23348, voor,0.4399420022964477,0.560058057308197, tegen,0.2364487200975418,0.7635513246059418
1475,2023D23347, tegen,0.242970660328865,0.7570293247699738, tegen,0.176754429936409,0.823245495557785
1476,2023D23333, voor,0.6524088978767395,0.3475911468267441, tegen,0.4271716699004173,0.5728283375501633
1477,2023D22993, voor,0.6593913659453392,0.340608611702919, tegen,0.1510576605796814,0.848942369222641
1478,2023D22567, voor,1.0000000447034836,0.0, voor,0.5461444854736328,0.4538556039333343
1479,2023D22776, tegen,0.0,1.0000000298023224, tegen,0.0780501887202262,0.9219498336315156
1480,2023D22492, voor,0.8655469343066216,0.1344531327486038, tegen,0.2005841434001922,0.7994158267974854
1481,2023D22764, voor,0.5645557045936584,0.4354442507028579, tegen,0.318954162299633,0.6810458302497864
1482,2023D22992, tegen,0.0,1.0000000149011612, tegen,0.0,0.9999999403953552
1483,2023D22262, voor,0.5187078714370728,0.481292113661766, tegen,0.1472205221652984,0.8527795076370239
1484,2023D22225, voor,0.4270915389060974,0.572908490896225, Tegen,0.1502232104539871,0.8497768640518188
1485,2023D22191, voor,0.5772750973701477,0.4227249473333359, tegen,0.195177361369133,0.8048226535320282
1486,2023D22483, tegen,0.2537000179290771,0.7462999820709229, tegen,0.1253917068243026,0.8746082782745361
1487,2023D22481, tegen,0.1623487621545791,0.8376512229442596, tegen,0.0,1.0
1488,2023D22477, tegen,0.0,0.9999999850988388, tegen,0.0,1.0
1489,2023D22482, tegen,0.1019681692123413,0.8980318605899811, tegen,0.0809796452522277,0.919020265340805
1490,2023D22479, voor,0.803675927221775,0.1963241249322891, voor,0.4951879978179931,0.5048119723796844
1491,2023D22471, tegen,0.0,0.9999999701976776, Tegen,0.1235299855470657,0.8764699697494507
1492,2023D22467, voor,0.7883509546518326,0.2116490229964256, voor,0.5009697377681732,0.499030277132988
1493,2023D22472, tegen,0.0,1.0000000298023224, tegen,0.0,1.0000000298023224
1494,2023D22475, tegen,0.0,1.0000000596046448, Tegen,0.0,1.0000000298023224
1495,2023D22293, tegen,0.0,1.0, tegen,0.0,1.0000000298023224
1496,2023D22473, tegen,0.0,1.0000000298023224, tegen,0.0,0.9999999403953552
1497,2023D22468, tegen,0.1411976516246795,0.858802393078804, tegen,0.0,1.0
1498,2023D22470, Tegen,0.0,1.0, Tegen,0.3032775521278381,0.6967224478721619
1499,2023D22469, tegen,0.0,1.0000000298023224, Tegen,0.0,0.9999999701976776
1500,2023D22255, tegen,0.3050957322120666,0.6949042677879333, Tegen,0.0845364704728126,0.9154635071754456
1501,2023D22252, tegen,0.2971019744873047,0.7028979659080505, tegen,0.1846532374620437,0.8153467774391174
1502,2023D22264, tegen,0.2551753222942352,0.7448247075080872, Tegen,0.1069523394107818,0.8930477201938629
1503,2023D22245, tegen,0.3784829378128052,0.6215170621871948, tegen,0.0975361242890358,0.9024638831615448
1504,2023D22251, tegen,0.1529526561498642,0.8470473438501358, tegen,0.1201600059866905,0.8798399865627289
1505,2023D22240, tegen,0.0,1.0000000298023224, tegen,0.0,1.0000000298023224
1506,2023D22244, voor,0.6105631589889526,0.3894368559122085, Tegen,0.1486022323369979,0.851397842168808
1507,2023D22227, voor,0.9002852141857147,0.0997148156166076, voor,0.5045363903045654,0.4954636543989181
1508,2023D22236, voor,0.7233531847596169,0.2766468748450279, tegen,0.1168785914778709,0.8831214606761932
1509,2023D22250, voor,0.4540642499923706,0.5459358096122742, Tegen,0.1960176974534988,0.8039822280406952
1510,2023D22213, tegen,0.0,0.9999999701976776, tegen,0.155589610338211,0.8444104492664337
1511,2023D22220, tegen,0.0,0.9999999701976776, tegen,0.0,0.9999999701976776
1512,2023D22211, tegen,0.3923232555389404,0.6076767593622208, tegen,0.1950628459453582,0.8049371540546417
1513,2023D22218, tegen,0.3254857659339905,0.6745142340660095, tegen,0.1050842851400375,0.8949157297611237
1514,2023D22217, voor,0.7861256152391434,0.2138743698596954, voor,0.5458537340164185,0.4541463106870651
1515,2023D22214, tegen,0.2792463600635528,0.7207536771893501, tegen,0.2580892443656921,0.741910845041275
1516,2023D22259, voor,0.6265030428767204,0.3734969943761825, Tegen,0.1978329718112945,0.8021670281887054
1517,2023D22196, voor,0.5078770518302917,0.4921229928731918, tegen,0.1758413314819336,0.824158638715744
1518,2023D22199, tegen,0.1703309714794159,0.8296689987182617, Tegen,0.0721798911690712,0.9278201460838318
1519,2023D22193, tegen,0.3517560362815857,0.6482439488172531, tegen,0.0829906463623046,0.91700941324234
1520,2023D22195, tegen,0.0,1.0, tegen,0.0,0.9999999701976776
1521,2023D22126, tegen,0.3131884336471557,0.6868115216493607, tegen,0.1183939054608345,0.8816060721874237
1522,2023D22134, voor,0.4456916153430938,0.5543083697557449, Tegen,0.1138537749648094,0.8861462473869324
1523,2023D22132, tegen,0.2314912378787994,0.7685087770223618, tegen,0.0,1.0000000596046448
1524,2023D22128, tegen,0.3770573437213897,0.6229426860809326, tegen,0.1034732908010482,0.8965266942977905
1525,2023D22124, tegen,0.0,0.9999999850988388, Tegen,0.0,1.0
1526,2023D22096, tegen,0.0,0.9999999701976776, Tegen,0.0,1.0
1527,2023D22130, voor,0.4749722182750702,0.5250278115272522, Tegen,0.1929979622364044,0.8070020079612732
1528,2023D22127, tegen,0.1960896551609039,0.8039103001356125, tegen,0.0973858535289764,0.902614176273346
1529,2023D21990, tegen,0.086793377995491,0.9132066369056702, Tegen,0.0,0.9999999403953552
1530,2023D21904, tegen,0.0,0.9999999403953552, Tegen,0.0,0.9999999701976776
1531,2023D21903, tegen,0.0991925150156021,0.9008074551820756, tegen,0.0775509476661682,0.9224491119384766
1532,2023D21975, tegen,0.2543645799160003,0.7456353306770325, Tegen,0.0,1.0000000298023224
1533,2023D21856, tegen,0.0,0.9999999701976776, Tegen,0.0,1.0
1534,2023D21855, Tegen,0.1055871918797493,0.8944128453731537, Tegen,0.0,1.0
1535,2023D21852, voor,0.7375946193933487,0.2624052762985229, Tegen,0.2309345826506614,0.7690654098987579
1536,2023D21810, tegen,0.0,1.0, Tegen,0.0,0.9999999701976776
1537,2023D21811, voor,0.4250350892543793,0.5749648809432983, tegen,0.0719678476452827,0.928032159805298
1538,2023D21243, voor,0.8721925765275955,0.1278073936700821, voor,0.439128965139389,0.5608710050582886
1539,2023D21392, tegen,0.0,0.9999999850988388, tegen,0.0,0.9999999701976776
1540,2023D21372, tegen,0.11707653850317,0.882923424243927, tegen,0.0,1.0
1541,2023D21114, voor,0.7147547751665115,0.2852452620863914, voor,0.6629047095775604,0.337095245718956
1542,2023D20628, voor,0.7941679954528809,0.2058319598436355, Tegen,0.3422220721840858,0.6577779054641724
1543,2023D21130, voor,0.6152023524045944,0.3847976326942444, Tegen,0.36228147149086,0.63771852850914
1544,2023D21128, voor,0.7652381807565689,0.2347617968916893, voor,0.4882217943668365,0.5117782354354858
1545,2023D21120, tegen,0.2167521715164184,0.7832478433847427, tegen,0.2414607256650924,0.7585393190383911
1546,2023D21123, tegen,0.2578498125076294,0.7421501576900482, tegen,0.0872416347265243,0.9127583503723145
1547,2023D20665, voor,0.7325673624873161,0.2674325853586197, tegen,0.0699915066361427,0.9300084412097932
1548,2023D21116, voor,0.577445887029171,0.4225540906190872, tegen,0.2423368394374847,0.7576631307601929
1549,2023D21115, voor,0.4036661088466644,0.5963338315486908, Tegen,0.0995451733469963,0.9004548192024231
1550,2023D20614, voor,0.5919931456446648,0.4080068618059158, Tegen,0.1549590677022934,0.845040887594223
1551,2023D20626, voor,0.5042388439178467,0.4957612156867981, tegen,0.224567711353302,0.7754322588443756
1552,2023D20623, tegen,0.2901231646537781,0.7098768055438995, Tegen,0.1237266734242439,0.8762733936309814
1553,2023D20619, voor,0.6144596189260483,0.3855403363704681, tegen,0.072428785264492,0.9275711178779602
1554,2023D20622, tegen,0.0980622619390487,0.9019377529621124, tegen,0.0,1.0000000298023224
1555,2023D20511, voor,0.7725847363471985,0.2274153009057045, Tegen,0.0733705163002014,0.9266294538974762
1556,2023D20457, tegen,0.0959667786955833,0.9040331840515136, tegen,0.0,1.0000000596046448
1557,2023D20484, tegen,0.3451722264289856,0.6548277735710144, tegen,0.1077435314655304,0.8922564685344696
1558,2023D20513, tegen,0.2731489837169647,0.7268510162830353, Tegen,0.1300264596939087,0.8699735105037689
1559,2023D20510, tegen,0.3263104557991028,0.6736894994974136, tegen,0.1509522795677185,0.8490477204322815
1560,2023D20485, voor,0.5095391273498535,0.4904609024524688, tegen,0.1455413252115249,0.8544586896896362
1561,2023D20254, tegen,0.1147892773151397,0.8852107524871826, tegen,0.0861878246068954,0.9138121008872986
1562,2023D20487, voor,1.0,0.0, Tegen,0.3926785737276077,0.6073214113712311
1563,2023D20480, voor,0.7887631356716156,0.211236871778965, Tegen,0.3807605504989624,0.6192395091056824
1564,2023D20482, voor,0.5373304039239883,0.4626695662736892, Tegen,0.2601554691791534,0.7398445010185242
1565,2023D20483, tegen,0.3878551721572876,0.6121448129415512, tegen,0.1725621819496154,0.8274378478527069
1566,2023D20477, tegen,0.0,1.0, tegen,0.0,1.0
1567,2023D20481, tegen,0.288233608007431,0.7117663025856018, tegen,0.0,1.0000000298023224
1568,2023D20462, voor,0.4036274254322052,0.5963726043701172, tegen,0.1439970284700393,0.8560029864311218
1569,2023D20461, tegen,0.3972484171390533,0.6027516424655914, tegen,0.0760685205459594,0.923931449651718
1570,2023D20455, tegen,0.1991114914417266,0.8008884638547897, tegen,0.0856306552886962,0.9143694043159484
1571,2023D20468, tegen,0.1233662366867065,0.8766337931156158, Tegen,0.0,1.0
1572,2023D20421, tegen,0.0,1.0, Tegen,0.0564699620008468,0.943530023097992
1573,2023D20417, tegen,0.1569328308105468,0.8430672287940979, Tegen,0.0894577801227569,0.9105421602725984
1574,2023D19476, voor,0.9019515216350557,0.0980485007166862, tegen,0.4008979052305221,0.5991021245718002
1575,2023D19660, voor,0.7362087443470955,0.2637912258505821, Tegen,0.1540863066911697,0.8459136784076691
1576,2023D19479, tegen,0.1765968203544616,0.8234031498432159, Tegen,0.0786786973476409,0.921321302652359
1577,2023D19477, tegen,0.2087927311658859,0.7912072241306305, Tegen,0.0950450599193573,0.904954880475998
1578,2023D19480, voor,0.6586388796567917,0.3413611054420471, Tegen,0.1295604109764099,0.8704396188259125
1579,2023D19478, tegen,0.2872101068496704,0.7127898782491684, tegen,0.1058620363473892,0.8941379487514496
1580,2023D19369, voor,0.7262802869081497,0.2737196907401085, Tegen,0.2555514052510261,0.7444486320018768
1581,2023D19378, voor,0.4770891070365906,0.5229109227657318, tegen,0.1134995892643928,0.8865004479885101
1582,2023D19335, voor,0.4877198785543442,0.5122801512479782, Tegen,0.3254302442073822,0.6745697259902954
1583,2023D17342, tegen,0.3123693764209747,0.6876305639743805, tegen,0.127632662653923,0.872367262840271
1584,2023D18938, tegen,0.0,1.0, tegen,0.0,0.9999999701976776
1585,2023D19182, tegen,0.19964699447155,0.8003530204296112, Tegen,0.0,1.0000000298023224
1586,2023D19180, tegen,0.1053612306714057,0.8946388065814972, tegen,0.0810331627726554,0.918966829776764
1587,2023D18664, tegen,0.0,0.9999999403953552, tegen,0.0,0.9999999701976776
1588,2023D19173, voor,0.8774814531207085,0.1225185170769691, voor,0.5552739799022675,0.4447260349988937
1589,2023D19148, tegen,0.0,1.0000000447034836, tegen,0.0,1.0000000596046448
1590,2023D19177, tegen,0.2020944207906723,0.7979055494070053, tegen,0.15500208735466,0.8449978828430176
1591,2023D19174, voor,0.5993550568819046,0.4006449282169342, Tegen,0.0,0.9999999403953552
1592,2023D19176, Tegen,0.3325560167431831,0.6674439609050751, Tegen,0.3369535803794861,0.6630464792251587
1593,2023D17002, tegen,0.1603472828865051,0.8396527171134949, tegen,0.1035418063402175,0.8964582085609436
1594,2023D17334, tegen,0.2275849282741546,0.7724151313304901, Tegen,0.0,0.9999999701976776
1595,2023D16969, Tegen,0.1049211546778678,0.8950788676738739, Tegen,0.0,1.0
1596,2023D17333, tegen,0.3539217114448547,0.6460782438516617, tegen,0.1072846129536628,0.8927153944969177
1597,2023D17097, tegen,0.0936397314071655,0.9063602685928344, Tegen,0.0,0.9999999701976776
1598,2023D17332, voor,0.554330587387085,0.4456693530082702, tegen,0.1175018846988678,0.882498174905777
1599,2023D17337, tegen,0.1916769444942474,0.8083230555057526, tegen,0.1154675781726837,0.8845323622226715
1600,2023D17233, voor,0.5104157328605652,0.4895841926336288, Tegen,0.3210003972053528,0.6789995729923248
1601,2023D17096, tegen,0.159232884645462,0.8407671004533768, tegen,0.0,1.0000000298023224
1602,2023D17093, tegen,0.2922805845737457,0.7077194005250931, tegen,0.0,1.0000000298023224
1603,2023D17094, tegen,0.2697175145149231,0.7302825599908829, tegen,0.1361483186483383,0.8638516664505005
1604,2023D17038, tegen,0.1719742715358734,0.8280257284641266, tegen,0.0799517035484314,0.9200482964515686
1605,2023D16973, tegen,0.2172149419784546,0.7827850878238678, Tegen,0.0866429209709167,0.9133570194244384
1606,2023D16980, tegen,0.0834210142493248,0.916579008102417, tegen,0.0,1.0000000298023224
1607,2023D16983, voor,0.9167563617229462,0.0832436680793762, Voor,0.6177938878536224,0.3822060972452163
1608,2023D16689, voor,0.7281927615404129,0.2718072235584259, Tegen,0.3926559835672378,0.607344001531601
1609,2023D16703, voor,0.8977860361337662,0.1022140309214592, Tegen,0.3560845255851745,0.643915444612503
1610,2023D16678, voor,0.6224639415740967,0.3775360286235809, tegen,0.2072300612926483,0.7927699685096741
1611,2023D16702, tegen,0.1653352081775665,0.8346647918224335, Tegen,0.0,1.0
1612,2023D16688, voor,0.6580064818263054,0.3419935256242752, tegen,0.0,0.9999999403953552
1613,2023D16623, voor,1.0,0.0, voor,0.635688990354538,0.3643109947443008
1614,2023D16635, voor,0.5355749726295471,0.4644250273704529, Tegen,0.0577606447041034,0.9422393590211868
1615,2023D16631, voor,0.6716292500495911,0.3283707201480865, tegen,0.2103351503610611,0.7896648943424225
1616,2023D16632, tegen,0.2136974483728408,0.7863025814294815, tegen,0.09359060972929,0.9064093828201294
1617,2023D16627, voor,0.9141053259372712,0.085894726216793, voor,0.5732017010450363,0.4267982691526413
1618,2023D16489, tegen,0.1055154278874397,0.8944846391677856, Tegen,0.0,0.9999999701976776
1619,2023D15514, tegen,0.3178637623786926,0.6821362525224686, tegen,0.0660401061177253,0.9339598715305328
1620,2023D16463, tegen,0.222328171133995,0.7776718735694885, tegen,0.0859540253877639,0.9140459895133972
1621,2023D15690, Tegen,0.2207143306732177,0.779285728931427, Tegen,0.0742569267749786,0.925743132829666
1622,2023D16451, voor,0.5334979891777039,0.4665020108222961, tegen,0.0,0.9999999701976776
1623,2023D16450, voor,0.9030037820339204,0.0969962179660797, Tegen,0.106533259153366,0.8934667408466339
1624,2023D16449, voor,0.5943151712417603,0.4056848287582397, Tegen,0.0719565898180008,0.928043395280838
1625,2023D16268, tegen,0.0,1.0000000596046448, tegen,0.0,1.0
1626,2023D16448, tegen,0.0,0.9999999850988388, tegen,0.0,0.9999999403953552
1627,2023D16445, tegen,0.3215014934539795,0.6784985363483429, Tegen,0.0941001921892166,0.9058997631072998
1628,2023D16265, tegen,0.1647931784391403,0.8352068066596985, tegen,0.1171251907944679,0.8828748166561127
1629,2023D16443, voor,0.8948499336838722,0.1051500737667083, tegen,0.1860415190458297,0.813958466053009
1630,2023D16447, tegen,0.0,1.0000000298023224, Tegen,0.0,0.9999999403953552
1631,2023D16446, voor,0.4495278298854828,0.5504721105098724, tegen,0.1559436023235321,0.8440564274787903
1632,2023D16260, voor,0.5889654159545898,0.4110346138477325, Tegen,0.2310145050287246,0.7689854502677917
1633,2023D16259, tegen,0.0842458009719848,0.91575425863266, Tegen,0.0,1.0000000596046448
1634,2023D16328, tegen,0.333788514137268,0.6662115007638931, tegen,0.427159309387207,0.5728407502174377
1635,2023D16329, tegen,0.3773901760578155,0.6226098239421844, tegen,0.1877618432044983,0.8122381865978241
1636,2023D16261, tegen,0.0,1.0000000149011612, tegen,0.0,1.0
1637,2023D15851, tegen,0.0,0.9999999403953552, tegen,0.0,0.9999999403953552
1638,2023D15666, voor,0.9097421765327454,0.0902578756213188, tegen,0.4280564412474632,0.5719434916973114
1639,2023D15660, tegen,0.1387709379196167,0.8612290620803833, Tegen,0.0,1.0000000596046448
1640,2023D15847, voor,0.6805025339126587,0.3194974586367607, tegen,0.3742838725447655,0.6257161498069763
1641,2023D15846, tegen,0.0,1.0000000596046448, tegen,0.0,0.9999999701976776
1642,2023D15852, voor,0.5055597946047783,0.4944401681423187, Tegen,0.0,0.9999999701976776
1643,2023D15668, tegen,0.1468313783407211,0.8531686961650848, tegen,0.0,1.0
1644,2023D15662, voor,0.9290504902601242,0.0709495618939399, tegen,0.3751676082611084,0.6248323917388916
1645,2023D15656, voor,0.4291300773620605,0.5708699524402618, tegen,0.1650525778532028,0.834947407245636
1646,2023D15654, voor,0.9620422422885896,0.0379577092826366, voor,0.5077485144138336,0.4922514408826828
1647,2023D15612, tegen,0.2007171809673309,0.7992828488349915, Tegen,0.2009577676653862,0.7990421950817108
1648,2023D15625, voor,0.8526902496814728,0.14730966091156, voor,0.4817689210176468,0.518231138586998
1649,2023D15624, tegen,0.1617165654897689,0.8382834494113922, Tegen,0.0990521982312202,0.9009478092193604
1650,2023D15622, voor,0.4800089299678802,0.5199910700321198, tegen,0.156149610877037,0.8438504338264465
1651,2023D15577, voor,0.5621168613433838,0.4378832280635834, tegen,0.1425687372684478,0.8574312627315521
1652,2023D15580, tegen,0.3119033873081207,0.6880966424942017, tegen,0.1742093116044998,0.825790673494339
1653,2023D15583, tegen,0.3726153671741485,0.6273846328258514, tegen,0.0934775322675705,0.9065225124359132
1654,2023D15602, tegen,0.0,1.0000000298023224, tegen,0.0,1.0000000298023224
1655,2023D15569, voor,0.5346774458885193,0.4653224796056747, tegen,0.1978471428155899,0.8021528422832489
1656,2023D15546, voor,0.551749050617218,0.4482509642839432, tegen,0.1614386290311813,0.8385613262653351
1657,2023D15582, tegen,0.1704979389905929,0.8295021206140518, tegen,0.0950177088379859,0.9049822986125946
1658,2023D15575, voor,0.4720680564641952,0.5279319733381271, Tegen,0.0895028114318847,0.9104971587657928
1659,2023D15564, voor,0.6120737940073013,0.3879262059926986, Tegen,0.212124802172184,0.7878751754760742
1660,2023D15578, tegen,0.1323388665914535,0.8676611483097076, tegen,0.0,1.0000000298023224
1661,2023D15545, tegen,0.320413202047348,0.6795868426561356, tegen,0.1644637137651443,0.8355363607406616
1662,2023D15510, voor,0.5409826636314392,0.4590172916650772, tegen,0.1957731693983078,0.8042267560958862
1663,2023D15517, tegen,0.3282428085803985,0.671757236123085, tegen,0.1337111443281173,0.8662889003753662
1664,2023D15531, tegen,0.1884762942790985,0.8115236759185791, tegen,0.0785331577062606,0.921466827392578
1665,2023D15525, voor,0.5954612195491791,0.4045388400554657, Tegen,0.2495970651507377,0.7504029273986816
1666,2023D15527, tegen,0.180681437253952,0.819318562746048, tegen,0.0964187011122703,0.9035813510417938
1667,2023D15524, tegen,0.1264875531196594,0.8735124170780182, tegen,0.0,1.0
1668,2023D15498, voor,0.8797953873872757,0.1202046126127243, tegen,0.4107050746679306,0.5892949402332306
1669,2023D15500, tegen,0.1115584522485733,0.8884415477514267, tegen,0.1464873254299163,0.853512704372406
1670,2023D15518, tegen,0.34979248046875,0.650207445025444, tegen,0.0958221927285194,0.9041777849197388
1671,2023D15499, tegen,0.0,1.0, Tegen,0.0,1.0000000596046448
1672,2023D15495, voor,0.5444067269563675,0.4555933177471161, Tegen,0.125240609049797,0.8747593462467194
1673,2023D15496, tegen,0.0994809344410896,0.900519073009491, Tegen,0.0,1.0
1674,2023D15516, tegen,0.2875434160232544,0.712456613779068, Tegen,0.1218439489603042,0.8781560063362122
1675,2023D15492, tegen,0.3083795607089996,0.6916204690933228, tegen,0.1141997054219245,0.8858002722263336
1676,2023D15512, tegen,0.3832984864711761,0.6167014837265015, Tegen,0.3104977607727051,0.6895022094249725
1677,2023D15511, voor,0.9216026291251184,0.0783973857760429, tegen,0.3836687952280044,0.6163311898708344
1678,2023D15521, tegen,0.1854660511016845,0.8145339787006378, tegen,0.0736466199159622,0.926353394985199
